	replicates1	replicates2	replicates3
gene8987	20	19	23
gene8988	19	14	18
gene8989	25	30	26
gene8990	14	15	8
gene8991	12	21	26
gene8992	11	23	14
gene8993	11	9	11
gene8994	20	29	22
gene8995	23	22	20
gene8996	22	17	20
gene8997	22	13	19
gene8998	31	32	30
gene8999	26	32	29
gene9000	26	19	17
gene9001	26	20	28
gene9002	12	21	23
gene9003	24	25	20
gene9004	25	18	26
gene9005	15	24	24
gene9006	26	23	20
gene9007	12	17	16
gene9008	32	19	20
gene9009	16	32	31
gene9010	16	27	11
gene9011	12	17	11
gene9012	13	14	22
gene9013	11	13	18
gene9014	24	25	20
gene9015	15	21	12
gene9016	23	15	24
gene9017	19	28	18
gene9018	17	23	16
gene9019	25	27	22
gene9020	22	20	14
gene9021	21	28	20
gene9022	11	26	13
gene9023	40	28	32
gene9024	24	24	21
gene9025	20	20	23
gene9026	18	13	8
gene9027	10	12	10
gene9028	13	30	28
gene9029	17	17	16
gene9030	18	23	25
gene9031	17	24	19
gene9032	23	29	25
gene9033	34	35	32
gene9034	26	18	27
gene9035	9	11	19
gene9036	17	25	20
gene9037	15	16	26
gene9038	6	9	19
gene9039	10	9	23
gene9040	17	22	34
gene9041	13	11	19
gene9042	14	14	10
gene9043	18	20	12
gene9044	12	10	16
gene9045	24	24	22
gene9046	13	10	16
gene9047	17	11	8
gene9048	12	19	14
gene9049	24	17	18
gene9050	16	12	16
gene9051	10	11	13
gene9052	17	22	23
gene9053	24	30	32
gene9054	18	14	15
gene9055	20	19	21
gene9056	10	8	13
gene9057	6	15	14
gene9058	11	14	12
gene9059	17	20	21
gene9060	2	10	7
gene9061	19	21	22
gene9062	24	15	13
gene9063	17	22	14
gene9064	27	30	20
gene9065	30	31	19
gene9066	9	15	9
gene9067	13	10	13
gene9068	12	20	16
gene9069	23	28	29
gene9070	15	26	15
gene9071	10	18	12
gene9072	31	41	24
gene9073	17	27	23
gene9074	10	13	19
gene9075	12	18	28
gene9076	27	31	15
gene9077	11	16	11
gene9078	26	25	22
gene9079	21	34	28
gene9080	24	30	21
gene9081	13	15	14
gene9082	9	13	14
gene9083	23	25	29
gene9084	26	28	18
gene9085	17	16	13
gene9086	45	52	43
gene9087	24	19	17
gene9088	23	17	22
gene9089	22	19	15
gene9090	26	20	29
gene9091	2	12	9
gene9092	19	28	25
gene9093	20	16	17
gene9094	9	12	14
gene9095	5	4	3
gene9096	14	14	23
gene9097	20	21	23
gene9098	22	7	15
gene9099	13	13	8
gene9100	19	19	19
gene9101	20	15	15
gene9102	15	12	15
gene9103	25	31	24
gene9104	26	25	29
gene9105	25	34	22
gene9106	19	17	16
gene9107	30	25	25
gene9108	15	18	20
gene9109	14	17	15
gene9110	18	13	24
gene9111	25	39	33
gene9112	15	11	14
gene9113	15	9	23
gene9114	26	21	28
gene9115	31	27	29
gene9116	19	20	21
gene9117	24	29	26
gene9118	18	24	12
gene9119	12	18	11
gene9120	34	33	22
gene9121	17	13	21
gene9122	29	23	32
gene9123	21	14	11
gene9124	15	17	21
gene9125	14	17	19
gene9126	16	17	13
gene9127	15	19	17
gene9128	23	24	12
gene9129	24	33	26
gene9130	8	14	19
gene9131	39	33	35
gene9132	23	24	21
gene9133	22	11	21
gene9134	40	29	35
gene9135	21	18	17
gene9136	20	7	21
gene9137	18	19	18
gene9138	9	13	14
gene9139	18	12	21
gene9140	11	27	22
gene9141	8	10	20
gene9142	14	19	12
gene9143	14	9	10
gene9144	31	24	30
gene9145	14	15	14
gene9146	31	33	32
gene9147	14	24	18
gene9148	26	26	22
gene9149	20	18	25
gene9150	31	18	21
gene9151	15	26	21
gene9152	16	22	12
gene9153	30	17	25
gene9154	33	39	29
gene9155	23	30	24
gene9156	14	11	16
gene9157	25	16	17
gene9158	15	21	17
gene9159	13	19	24
gene9160	28	22	24
gene9161	21	27	21
gene9162	18	14	18
gene9163	21	19	22
gene9164	35	30	25
gene9165	22	29	28
gene9166	16	15	13
gene9167	21	22	20
gene9168	18	17	21
gene9169	14	13	10
gene9170	19	20	13
gene9171	21	29	31
gene9172	44	31	35
gene9173	18	20	15
gene9174	20	16	12
gene9175	14	18	16
gene9176	34	18	24
gene9177	25	23	16
gene9178	17	28	24
gene9179	26	31	42
gene9180	16	18	16
gene9181	7	12	11
gene9182	30	28	30
gene9183	26	20	21
gene9184	18	12	5
gene9185	8	7	8
gene9186	21	15	20
gene9187	21	31	21
gene9188	13	19	23
gene9189	13	11	12
gene9190	21	23	18
gene9191	23	29	36
gene9192	27	28	30
gene9193	30	33	26
gene9194	8	8	8
gene9195	16	16	23
gene9196	23	31	33
gene9197	18	29	17
gene9198	11	12	21
gene9199	31	31	34
gene9200	17	9	9
gene9201	15	25	10
gene9202	7	13	5
gene9203	24	23	26
gene9204	18	17	19
gene9205	17	29	12
gene9206	29	25	29
gene9207	9	17	13
gene9208	14	15	9
gene9209	18	14	23
gene9210	3	9	6
gene9211	21	13	20
gene9212	11	11	11
gene9213	20	16	23
gene9214	34	20	40
gene9215	30	20	29
gene9216	23	15	20
gene9217	36	26	25
gene9218	7	12	8
gene9219	28	15	17
gene9220	27	24	26
gene9221	50	41	45
gene9222	21	20	19
gene9223	18	27	15
gene9224	10	9	5
gene9225	31	30	34
gene9226	6	7	6
gene9227	16	23	15
gene9228	26	6	20
gene9229	14	18	22
gene9230	25	25	22
gene9231	22	19	28
gene9232	12	21	21
gene9233	9	6	8
gene9234	41	35	24
gene9235	23	16	16
gene9236	17	20	23
gene9237	23	22	24
gene9238	8	6	7
gene9239	17	17	14
gene9240	18	23	17
gene9241	24	30	18
gene9242	18	25	27
gene9243	27	34	34
gene9244	9	18	15
gene9245	16	18	18
gene9246	13	12	16
gene9247	16	23	13
gene9248	21	14	20
gene9249	18	28	22
gene9250	16	9	16
gene9251	9	12	13
gene9252	34	44	30
gene9253	15	11	9
gene9254	21	18	14
gene9255	24	16	23
gene9256	18	21	19
gene9257	24	22	18
gene9258	25	25	25
gene9259	27	23	22
gene9260	25	27	26
gene9261	36	41	18
gene9262	36	35	28
gene9263	17	12	8
gene9264	24	13	25
gene9265	27	24	25
gene9266	11	14	13
gene9267	38	33	29
gene9268	11	19	11
gene9269	18	15	18
gene9270	22	14	25
gene9271	24	20	14
gene9272	14	8	7
gene9273	5	10	15
gene9274	29	38	25
gene9275	10	12	13
gene9276	19	9	19
gene9277	29	18	15
gene9278	22	33	30
gene9279	9	9	11
gene9280	10	13	10
gene9281	16	15	16
gene9282	24	20	26
gene9283	34	26	35
gene9284	10	7	5
gene9285	28	28	35
gene9286	29	36	26
gene9287	14	22	17
gene9288	14	19	20
gene9289	9	8	13
gene9290	11	19	24
gene9291	30	25	18
gene9292	17	17	16
gene9293	13	16	12
gene9294	23	18	23
gene9295	14	28	10
gene9296	13	10	14
gene9297	25	23	13
gene9298	14	16	14
gene9299	9	7	14
gene9300	10	10	21
gene9301	24	25	25
gene9302	15	14	22
gene9303	20	26	25
gene9304	17	13	22
gene9305	18	21	19
gene9306	21	16	26
gene9307	18	20	19
gene9308	23	16	18
gene9309	18	17	19
gene9310	16	29	19
gene9311	35	29	31
gene9312	26	32	38
gene9313	19	14	27
gene9314	19	15	18
gene9315	32	33	30
gene9316	24	17	14
gene9317	15	20	24
gene9318	30	29	40
gene9319	12	13	13
gene9320	19	26	28
gene9321	10	14	9
gene9322	19	13	18
gene9323	33	32	33
gene9324	22	24	22
gene9325	24	21	36
gene9326	9	9	11
gene9327	22	19	19
gene9328	6	16	15
gene9329	20	25	27
gene9330	20	33	25
gene9331	14	18	12
gene9332	40	25	17
gene9333	21	17	10
gene9334	22	18	15
gene9335	26	12	20
gene9336	11	9	16
gene9337	25	31	18
gene9338	19	19	19
gene9339	35	25	27
gene9340	9	13	6
gene9341	16	14	13
gene9342	12	15	18
gene9343	16	24	12
gene9344	14	27	25
gene9345	27	18	25
gene9346	30	10	38
gene9347	33	28	20
gene9348	28	27	25
gene9349	20	15	22
gene9350	25	29	36
gene9351	21	18	19
gene9352	9	6	10
gene9353	19	14	18
gene9354	27	33	32
gene9355	18	21	18
gene9356	18	18	15
gene9357	25	20	22
gene9358	17	12	19
gene9359	15	13	16
gene9360	17	19	18
gene9361	27	18	27
gene9362	41	34	25
gene9363	4	5	11
gene9364	26	23	26
gene9365	18	27	25
gene9366	27	29	28
gene9367	22	29	13
gene9368	36	36	36
gene9369	22	20	21
gene9370	16	18	23
gene9371	20	23	28
gene9372	10	15	12
gene9373	32	20	13
gene9374	9	19	18
gene9375	8	11	9
gene9376	28	28	21
gene9377	20	24	25
gene9378	19	21	15
gene9379	21	20	17
gene9380	32	27	33
gene9381	23	23	25
gene9382	12	21	18
gene9383	21	27	26
gene9384	54	46	39
gene9385	14	17	12
gene9386	17	15	18
gene9387	17	16	13
gene9388	21	26	21
gene9389	11	6	5
gene9390	31	22	32
gene9391	13	12	10
gene9392	5	14	20
gene9393	21	20	26
gene9394	16	23	17
gene9395	23	23	11
gene9396	32	29	31
gene9397	13	11	13
gene9398	27	28	28
gene9399	30	35	29
gene9400	27	23	32
gene9401	22	9	12
gene9402	25	19	13
gene9403	12	10	9
gene9404	10	20	20
gene9405	27	21	27
gene9406	23	21	28
gene9407	19	14	13
gene9408	11	15	19
gene9409	15	17	13
gene9410	19	13	21
gene9411	12	10	19
gene9412	18	23	14
gene9413	33	15	22
gene9414	20	17	20
gene9415	22	19	13
gene9416	25	25	17
gene9417	25	26	22
gene9418	15	19	20
gene9419	22	15	26
gene9420	17	13	13
gene9421	37	23	23
gene9422	26	31	40
gene9423	8	12	12
gene9424	10	13	14
gene9425	16	25	18
gene9426	20	10	15
gene9427	27	19	23
gene9428	25	47	44
gene9429	12	5	8
gene9430	30	23	22
gene9431	20	24	30
gene9432	10	12	9
gene9433	22	14	12
gene9434	13	18	10
gene9435	15	23	16
gene9436	16	13	18
gene9437	20	14	11
gene9438	12	10	18
gene9439	32	19	25
gene9440	33	38	31
gene9441	9	11	16
gene9442	43	29	41
gene9443	12	10	15
gene9444	33	31	28
gene9445	17	19	23
gene9446	21	18	31
gene9447	21	17	19
gene9448	29	28	24
gene9449	16	22	20
gene9450	21	19	22
gene9451	24	14	28
gene9452	22	24	32
gene9453	27	19	17
gene9454	15	18	12
gene9455	22	28	22
gene9456	20	30	13
gene9457	12	20	19
gene9458	18	19	16
gene9459	17	17	17
gene9460	21	23	22
gene9461	16	19	14
gene9462	14	9	11
gene9463	14	16	14
gene9464	19	15	16
gene9465	12	13	11
gene9466	28	20	32
gene9467	12	6	13
gene9468	17	17	15
gene9469	11	10	12
gene9470	19	8	16
gene9471	20	9	13
gene9472	12	14	16
gene9473	23	16	18
gene9474	12	10	13
gene9475	19	28	43
gene9476	22	17	11
gene9477	29	32	27
gene9478	31	24	32
gene9479	21	19	20
gene9480	20	25	22
gene9481	19	21	22
gene9482	23	26	27
gene9483	17	24	26
gene9484	26	26	20
gene9485	16	15	19
gene9486	18	13	12
gene9487	18	21	17
gene9488	30	45	39
gene9489	21	8	11
gene9490	33	19	25
gene9491	22	13	23
gene9492	8	16	13
gene9493	17	17	22
gene9494	15	24	23
gene9495	12	18	10
gene9496	9	12	6
gene9497	21	26	23
gene9498	8	11	32
gene9499	6	7	11
gene9500	8	4	10
gene9501	21	26	32
gene9502	16	11	16
gene9503	23	26	12
gene9504	20	15	16
gene9505	26	33	22
gene9506	24	20	14
gene9507	12	13	24
gene9508	17	16	20
gene9509	19	22	17
gene9510	27	27	31
gene9511	21	30	30
gene9512	15	11	12
gene9513	12	18	27
gene9514	35	22	21
gene9515	16	12	8
gene9516	23	22	27
gene9517	19	23	16
gene9518	23	35	22
gene9519	38	42	38
gene9520	18	15	12
gene9521	16	17	22
gene9522	13	15	20
gene9523	23	29	33
gene9524	17	22	19
gene9525	30	22	26
gene9526	38	38	31
gene9527	17	22	23
gene9528	5	8	10
gene9529	35	38	43
gene9530	26	18	18
gene9531	33	30	34
gene9532	23	23	29
gene9533	35	28	20
gene9534	16	15	10
gene9535	32	39	24
gene9536	30	12	22
gene9537	22	24	19
gene9538	18	11	21
gene9539	22	20	20
gene9540	37	31	39
gene9541	21	25	28
gene9542	14	12	16
gene9543	19	31	20
gene9544	19	18	24
gene9545	21	22	24
gene9546	27	18	16
gene9547	13	21	18
gene9548	26	15	25
gene9549	22	18	14
gene9550	26	20	32
gene9551	22	32	30
gene9552	24	16	24
gene9553	22	25	28
gene9554	20	7	17
gene9555	17	16	24
gene9556	25	26	18
gene9557	23	18	17
gene9558	32	29	31
gene9559	31	24	23
gene9560	16	16	10
gene9561	9	10	7
gene9562	10	9	17
gene9563	26	27	23
gene9564	13	12	9
gene9565	13	16	22
gene9566	17	12	18
gene9567	15	18	16
gene9568	24	19	13
gene9569	28	22	20
gene9570	28	27	23
gene9571	32	19	30
gene9572	6	16	19
gene9573	16	18	17
gene9574	28	19	22
gene9575	16	14	14
gene9576	18	14	19
gene9577	45	39	43
gene9578	17	24	19
gene9579	11	20	15
gene9580	28	28	27
gene9581	26	26	26
gene9582	9	10	9
gene9583	18	25	20
gene9584	28	24	18
gene9585	38	30	34
gene9586	25	20	29
gene9587	16	18	15
gene9588	13	11	6
gene9589	27	29	32
gene9590	23	28	25
gene9591	20	15	8
gene9592	31	35	43
gene9593	11	32	22
gene9594	28	32	31
gene9595	11	12	8
gene9596	22	22	17
gene9597	27	26	15
gene9598	33	24	20
gene9599	15	20	15
gene9600	10	14	14
gene9601	9	13	9
gene9602	23	29	20
gene9603	20	19	13
gene9604	26	19	25
gene9605	39	35	31
gene9606	10	7	7
gene9607	21	19	24
gene9608	28	18	16
gene9609	18	18	15
gene9610	17	18	18
gene9611	16	14	16
gene9612	18	20	17
gene9613	14	24	22
gene9614	13	15	24
gene9615	22	33	20
gene9616	17	10	12
gene9617	19	18	22
gene9618	26	25	17
gene9619	12	14	5
gene9620	21	15	11
gene9621	5	18	17
gene9622	29	22	13
gene9623	19	22	13
gene9624	19	24	16
gene9625	12	12	19
gene9626	17	18	15
gene9627	23	23	23
gene9628	27	19	31
gene9629	9	14	15
gene9630	7	8	16
gene9631	36	31	37
gene9632	23	21	32
gene9633	19	25	18
gene9634	25	17	19
gene9635	38	43	35
gene9636	21	39	27
gene9637	15	5	9
gene9638	25	24	21
gene9639	20	15	18
gene9640	26	14	20
gene9641	13	11	9
gene9642	14	23	23
gene9643	14	15	12
gene9644	37	30	29
gene9645	42	38	35
gene9646	27	21	22
gene9647	18	12	18
gene9648	12	10	10
gene9649	21	24	21
gene9650	34	35	27
gene9651	19	23	27
gene9652	12	11	12
gene9653	14	11	15
gene9654	15	20	19
gene9655	22	28	26
gene9656	19	24	15
gene9657	11	18	13
gene9658	29	39	34
gene9659	25	27	27
gene9660	8	12	17
gene9661	15	29	23
gene9662	18	21	11
gene9663	34	27	24
gene9664	17	17	11
gene9665	14	23	23
gene9666	32	31	22
gene9667	31	33	34
gene9668	13	17	16
gene9669	34	30	24
gene9670	21	23	15
gene9671	15	17	17
gene9672	28	21	22
gene9673	27	19	27
gene9674	15	30	27
gene9675	34	36	37
gene9676	13	21	17
gene9677	17	15	9
gene9678	8	7	12
gene9679	4	6	13
gene9680	22	17	18
gene9681	18	17	21
gene9682	22	17	20
gene9683	22	23	25
gene9684	17	16	17
gene9685	23	17	33
gene9686	19	16	14
gene9687	26	22	30
gene9688	32	24	39
gene9689	15	22	17
gene9690	21	14	27
gene9691	24	29	26
gene9692	27	24	25
gene9693	15	24	20
gene9694	23	17	26
gene9695	12	15	5
gene9696	23	21	21
gene9697	20	23	21
gene9698	18	14	4
gene9699	24	19	10
gene9700	15	13	15
gene9701	15	14	18
gene9702	16	23	15
gene9703	19	14	12
gene9704	17	16	22
gene9705	13	18	20
gene9706	11	21	17
gene9707	17	15	27
gene9708	19	31	41
gene9709	24	14	12
gene9710	7	6	12
gene9711	23	13	17
gene9712	22	29	21
gene9713	18	23	20
gene9714	24	23	36
gene9715	14	7	9
gene9716	10	11	12
gene9717	20	21	19
gene9718	29	25	25
gene9719	9	13	18
gene9720	27	28	31
gene9721	28	23	31
gene9722	17	11	18
gene9723	27	18	19
gene9724	25	16	18
gene9725	35	21	24
gene9726	12	16	15
gene9727	17	15	8
gene9728	21	29	34
gene9729	18	21	23
gene9730	25	29	32
gene9731	22	19	17
gene9732	6	13	14
gene9733	31	38	37
gene9734	16	15	22
gene9735	24	22	18
gene9736	15	14	10
gene9737	11	15	17
gene9738	22	17	20
gene9739	25	18	30
gene9740	29	22	27
gene9741	20	13	20
gene9742	16	18	11
gene9743	14	17	10
gene9744	6	22	11
gene9745	31	26	43
gene9746	20	23	19
gene9747	43	28	33
gene9748	34	31	27
gene9749	17	28	23
gene9750	29	30	26
gene9751	13	22	13
gene9752	19	22	12
gene9753	14	19	13
gene9754	39	35	26
gene9755	21	25	24
gene9756	35	23	26
gene9757	15	14	13
gene9758	24	25	28
gene9759	20	26	20
gene9760	21	17	11
gene9761	18	28	27
gene9762	26	35	34
gene9763	18	18	28
gene9764	20	25	31
gene9765	13	19	14
gene9766	31	43	54
gene9767	14	25	16
gene9768	16	21	18
gene9769	25	20	17
gene9770	24	25	20
gene9771	26	28	31
gene9772	21	18	10
gene9773	9	8	13
gene9774	19	14	13
gene9775	20	19	11
gene9776	18	14	15
gene9777	21	31	25
gene9778	32	34	35
gene9779	31	28	26
gene9780	16	14	22
gene9781	10	7	8
gene9782	16	18	20
gene9783	26	25	29
gene9784	19	20	16
gene9785	31	20	22
gene9786	31	32	31
gene9787	8	9	16
gene9788	21	29	20
gene9789	21	23	20
gene9790	12	9	14
gene9791	14	25	22
gene9792	27	25	24
gene9793	16	11	10
gene9794	26	22	20
gene9795	26	22	31
gene9796	17	20	24
gene9797	23	15	16
gene9798	24	23	18
gene9799	17	15	18
gene9800	33	33	35
gene9801	21	31	25
gene9802	14	13	10
gene9803	16	27	14
gene9804	18	17	20
gene9805	25	32	18
gene9806	27	22	23
gene9807	20	18	15
gene9808	13	19	29
gene9809	22	16	8
gene9810	23	25	27
gene9811	13	9	16
gene9812	30	27	20
gene9813	18	23	14
gene9814	30	34	31
gene9815	15	15	11
gene9816	27	32	29
gene9817	28	25	28
gene9818	18	14	21
gene9819	11	15	20
gene9820	22	22	21
gene9821	18	21	13
gene9822	15	11	16
gene9823	10	14	13
gene9824	14	20	26
gene9825	23	17	19
gene9826	9	7	10
gene9827	25	32	25
gene9828	23	19	19
gene9829	25	15	14
gene9830	21	23	21
gene9831	35	24	25
gene9832	24	21	26
gene9833	18	15	19
gene9834	10	13	6
gene9835	13	17	25
gene9836	25	24	23
gene9837	18	16	19
gene9838	23	26	25
gene9839	18	27	22
gene9840	23	32	24
gene9841	10	19	9
gene9842	12	10	12
gene9843	15	12	17
gene9844	19	13	7
gene9845	16	20	17
gene9846	31	15	21
gene9847	31	28	23
gene9848	20	28	17
gene9849	15	27	19
gene9850	13	14	13
gene9851	11	12	15
gene9852	18	29	25
gene9853	21	23	17
gene9854	21	31	16
gene9855	16	21	24
gene9856	18	16	24
gene9857	6	7	12
gene9858	38	52	51
gene9859	11	11	15
gene9860	27	22	27
gene9861	15	13	22
gene9862	19	26	22
gene9863	35	36	28
gene9864	14	19	25
gene9865	26	13	17
gene9866	24	22	26
gene9867	14	16	14
gene9868	12	10	9
gene9869	16	16	11
gene9870	20	23	16
gene9871	19	18	17
gene9872	17	18	15
gene9873	23	11	16
gene9874	22	30	22
gene9875	26	28	25
gene9876	12	9	14
gene9877	24	21	21
gene9878	15	17	18
gene9879	17	18	16
gene9880	23	19	11
gene9881	17	19	18
gene9882	20	35	22
gene9883	38	27	29
gene9884	13	12	16
gene9885	17	14	29
gene9886	17	22	18
gene9887	23	22	23
gene9888	30	20	34
gene9889	31	19	15
gene9890	15	16	13
gene9891	21	16	30
gene9892	9	12	12
gene9893	17	14	22
gene9894	13	20	13
gene9895	13	20	8
gene9896	8	6	14
gene9897	23	11	19
gene9898	28	18	30
gene9899	6	5	3
gene9900	28	28	39
gene9901	16	18	13
gene9902	25	24	23
gene9903	10	10	15
gene9904	22	27	21
gene9905	23	20	23
gene9906	11	10	15
gene9907	24	24	28
gene9908	25	29	27
gene9909	21	24	28
gene9910	18	19	14
gene9911	9	10	9
gene9912	33	27	26
gene9913	26	16	25
gene9914	19	16	20
gene9915	8	15	19
gene9916	15	22	22
gene9917	26	19	20
gene9918	11	10	20
gene9919	26	17	21
gene9920	10	14	16
gene9921	39	17	27
gene9922	31	35	31
gene9923	23	18	35
gene9924	12	8	7
gene9925	34	24	29
gene9926	11	4	9
gene9927	11	16	12
gene9928	19	10	13
gene9929	13	20	20
gene9930	18	22	23
gene9931	11	7	5
gene9932	25	26	27
gene9933	21	37	23
gene9934	21	14	14
gene9935	17	16	24
gene9936	19	21	22
gene9937	18	17	29
gene9938	7	13	11
gene9939	3	7	6
gene9940	22	17	11
gene9941	11	21	17
gene9942	50	67	42
gene9943	23	37	33
gene9944	13	18	22
gene9945	22	21	21
gene9946	14	16	7
gene9947	22	22	36
gene9948	23	18	16
gene9949	14	17	25
gene9950	22	33	36
gene9951	18	14	17
gene9952	34	25	29
gene9953	13	14	16
gene9954	25	31	17
gene9955	16	15	21
gene9956	16	14	19
gene9957	22	31	34
gene9958	8	13	9
gene9959	21	13	21
gene9960	38	31	44
gene9961	23	20	20
gene9962	11	21	8
gene9963	11	16	10
gene9964	8	10	6
gene9965	27	31	27
gene9966	24	19	12
gene9967	28	17	18
gene9968	13	19	26
gene9969	20	18	13
gene9970	39	19	29
gene9971	21	17	14
gene9972	39	26	27
gene9973	28	39	41
gene9974	22	28	33
gene9975	13	9	10
gene9976	18	13	23
gene9977	20	10	21
gene9978	15	27	22
gene9979	20	23	28
gene9980	34	26	29
gene9981	26	31	22
gene9982	14	16	19
gene9983	19	18	18
gene9984	24	23	30
gene9985	18	33	30
gene9986	22	16	20
gene9987	29	27	21
gene9988	18	15	23
gene9989	23	25	27
gene9990	14	20	17
gene9991	23	21	37
gene9992	16	10	11
gene9993	28	21	23
gene9994	27	26	35
gene9995	19	19	25
gene9996	22	13	12
gene9997	14	25	12
gene9998	7	6	9
gene9999	22	17	5
gene10000	18	23	18
